Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Marital_Status,Education,Total_Spent,Cluster,PCA1,PCA2
70440.0,0,0,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,3,11,0,42,2423,0,0,0,1,0,0,0,1,0,0,1484,1396,1,Together,Graduation,1572,3,4.045289072770964,-1.2419419805289287
38232.0,1,1,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,3,11,0,49,2322,0,0,0,1,0,0,0,1,0,0,89,56,0,Together,Graduation,122,0,-1.8688657382410736,0.5452355188825183
22554.0,1,1,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,3,11,0,65,2762,0,1,0,0,0,0,0,0,0,1,37,33,0,Married,PhD,41,0,-2.58054573039221,0.4332360350825147
23536.0,1,0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,37,2184,0,1,0,0,0,0,0,0,0,1,9,8,0,Married,PhD,10,0,-2.8422460985862865,-1.0871029101155325
49413.0,0,1,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,3,11,0,68,2406,0,1,0,0,0,0,0,1,0,0,258,212,0,Married,Graduation,304,0,-1.0130337010337573,0.2536721272965239
42231.0,1,1,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,3,11,0,51,2255,0,1,0,0,0,0,0,1,0,0,33,29,0,Married,Graduation,37,0,-2.3632615670750536,-0.8961424011183585
78789.0,0,0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,3,11,1,40,2849,1,0,0,0,0,0,0,0,1,0,1671,1588,0,Divorced,Master,1754,1,2.932945014584887,-1.1446707977712318
56534.0,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,3,11,1,52,2500,0,0,0,1,0,0,0,1,0,0,769,723,2,Together,Graduation,815,2,0.6082559586137063,2.390193746253154
58350.0,0,1,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,3,11,0,49,2700,0,0,1,0,0,0,0,1,0,0,921,841,0,Single,Graduation,1001,2,2.3520125884151346,1.2438426930410815
49090.0,0,1,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,3,11,0,69,2504,0,0,1,0,0,0,0,1,0,0,588,488,0,Single,Graduation,688,2,0.23769512799748535,1.6826227328489174
61787.0,0,0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,3,11,0,33,2517,1,0,0,0,0,0,0,0,1,0,1234,1149,0,Divorced,Master,1319,1,2.3823796576951453,-0.23533275939739068
18169.0,1,0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,35,2654,0,1,0,0,0,0,0,0,0,1,14,7,0,Married,PhD,21,0,-2.91210485941249,-0.9595108688785121
24336.0,1,0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,3,11,0,39,2830,0,0,1,0,0,1,0,0,0,0,19,7,0,Single,2n Cycle,31,0,-2.6784677155303993,-1.0146800961868307
18222.0,0,0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,3,11,0,30,2704,0,1,0,0,0,0,0,1,0,0,53,39,0,Married,Graduation,67,0,-2.5133688974165196,-0.8094912828219784
62335.0,0,1,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,3,11,0,68,2561,1,0,0,0,0,0,0,1,0,0,682,656,0,Divorced,Graduation,708,3,1.7013834406428883,-0.7125673630675922
42033.0,1,1,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,49,2807,0,0,0,1,0,1,0,0,0,0,18,11,0,Together,2n Cycle,25,0,-2.4598753221431267,-0.9634805909700647
86580.0,0,0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,3,11,0,37,2646,0,1,0,0,0,0,0,0,0,1,726,706,1,Married,PhD,746,1,0.3710950194767143,-0.7110053516591088
41437.0,1,1,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,63,2804,1,0,0,0,0,0,0,0,0,1,31,30,0,Divorced,PhD,32,0,-2.418219770718096,-0.9225632663625093
73705.0,0,2,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,3,11,0,69,2275,0,0,0,0,1,0,0,0,1,0,1588,1481,0,Widow,Master,1695,3,4.97657646658095,-0.7691449223272424
61064.0,0,1,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,3,11,0,44,2826,0,1,0,0,0,0,0,1,0,0,900,720,0,Married,Graduation,1080,3,2.869141737969074,1.7806376955015302
18358.0,1,0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,3,11,0,31,2380,0,0,1,0,0,0,0,1,0,0,53,49,0,Single,Graduation,57,0,-2.3709079697663484,0.08748169705274571
55012.0,0,1,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,47,2259,0,0,0,1,0,0,0,0,0,1,647,634,0,Together,PhD,660,2,-0.052581584900432556,2.836417280854057
9722.0,1,0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,3,11,1,47,2794,0,0,0,1,0,0,1,0,0,0,61,19,0,Together,Basic,103,0,-2.2403855692693133,0.43115622961946415
38175.0,1,0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,3,11,0,36,2438,0,1,0,0,0,0,0,0,0,1,150,147,0,Married,PhD,153,0,-1.8647541947352584,0.1359015675598218
58656.0,0,1,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,3,11,0,64,2806,0,0,0,1,0,0,0,0,1,0,1208,1196,1,Together,Master,1220,1,2.025376829661953,2.01330722327403
52117.0,0,1,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,3,11,0,55,2841,0,0,0,1,0,0,0,1,0,0,259,239,0,Together,Graduation,279,0,-0.9311304012318208,0.03786199436192394
64813.0,1,0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,3,11,0,42,2337,0,1,0,0,0,0,0,1,0,0,693,641,0,Married,Graduation,745,3,1.9319863571265377,-0.474071302955014
54222.0,0,1,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,3,11,0,47,2279,0,1,0,0,0,0,0,0,0,1,257,250,0,Married,PhD,264,0,-0.9773553687225301,-0.4775828059958664
83512.0,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,3,11,1,34,2171,0,1,0,0,0,0,0,1,0,0,2056,1955,4,Married,Graduation,2157,1,4.054824176835,-0.533526257582354
77520.0,0,1,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,3,11,1,61,2464,0,1,0,0,0,0,0,0,1,0,1468,1410,3,Married,Master,1526,1,2.912923474136729,0.24328146663424402
41154.0,0,1,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,3,11,0,42,2605,0,0,0,1,0,0,0,1,0,0,62,55,0,Together,Graduation,69,0,-2.2026846757496483,-0.8460228596604996
80398.0,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,3,11,0,54,2755,0,1,0,0,0,0,0,1,0,0,1571,1545,1,Married,Graduation,1597,1,4.272092609071316,-1.5463018798312842
18746.0,1,0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,3,11,0,28,2190,0,0,1,0,0,0,1,0,0,0,44,24,0,Single,Basic,64,0,-2.3581259577487863,-0.31038721864773344
35196.0,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,0,36,2752,0,0,0,1,0,0,0,1,0,0,310,123,0,Together,Graduation,497,2,-0.022042999476905065,1.9486505550575228
60230.0,0,1,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,3,11,0,64,2564,0,0,1,0,0,0,0,1,0,0,1027,987,0,Single,Graduation,1067,1,1.2518574437252978,-0.0528129582608042
22108.0,1,1,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,3,11,0,43,2211,0,1,0,0,0,0,0,1,0,0,25,19,0,Married,Graduation,31,0,-2.596511353232816,-0.4203132725114475
44392.0,1,1,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,3,11,0,46,2456,0,0,0,1,0,0,0,1,0,0,182,153,0,Together,Graduation,211,0,-1.4514723291551417,1.090246787615064
55424.0,0,1,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,3,11,1,44,2740,0,1,0,0,0,0,0,0,0,1,770,663,1,Married,PhD,877,2,1.69740951699825,1.3492587056008065
17688.0,1,0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,3,11,0,41,2691,0,1,0,0,0,0,0,1,0,0,9,7,0,Married,Graduation,11,0,-2.912345817330469,-0.9910792608924257
92491.0,0,0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,3,11,1,37,2583,0,1,0,0,0,0,0,0,0,1,2012,1990,3,Married,PhD,2034,1,3.751861463519041,0.03933292025875934
90273.0,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,3,11,1,29,2356,0,0,1,0,0,0,0,1,0,0,1880,1769,3,Single,Graduation,1991,3,4.706937415497016,-1.5830947899600278
82571.0,0,0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,3,11,0,58,2247,0,0,0,0,1,0,0,0,0,1,1607,1528,1,Widow,PhD,1686,1,3.7644236381522593,-0.4483802938323119
38513.0,1,0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,3,11,1,38,2311,0,0,1,0,0,0,0,0,0,1,306,288,0,Single,PhD,324,2,-1.2332296331574288,1.4966319195333668
16653.0,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,3,11,1,41,2231,0,0,1,0,0,0,0,0,1,0,62,55,0,Single,Master,69,0,-2.453520233594075,-0.15105131164283203
42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,65,2767,0,0,0,1,0,0,0,1,0,0,252,252,0,Together,Graduation,252,2,-1.5044532788891574,1.290408187392467
23529.0,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,55,2697,0,0,1,0,0,0,1,0,0,0,34,14,0,Single,Basic,54,0,-2.5251699331107265,-0.9859029967133887
71107.0,0,1,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,3,11,0,69,2656,0,1,0,0,0,0,0,1,0,0,1132,937,0,Married,Graduation,1327,3,4.653100048833413,0.04894982270237666
46910.0,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,56,2257,0,0,0,1,0,0,0,0,0,1,62,56,0,Together,PhD,68,0,-2.178525686879133,-0.3575823012178286
37244.0,1,1,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,3,11,0,65,2587,1,0,0,0,0,0,0,1,0,0,30,5,1,Divorced,Graduation,55,0,-2.3186367403982047,-0.9091327460128661
82427.0,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,3,11,0,54,2268,0,0,0,1,0,0,0,1,0,0,1349,1242,1,Together,Graduation,1456,3,4.268723414831903,-1.682292586189717
75342.0,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,3,11,0,62,2578,0,0,1,0,0,1,0,0,0,0,537,511,0,Single,2n Cycle,563,3,1.664962525561734,-0.9358124207608448
70044.0,0,1,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,3,11,0,66,2655,1,0,0,0,0,0,0,1,0,0,1490,1476,0,Divorced,Graduation,1504,1,2.503604020732536,1.0866015534286315
77437.0,0,0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,3,11,0,57,2374,0,1,0,0,0,0,0,1,0,0,1096,1067,1,Married,Graduation,1125,1,2.1262264417149774,-0.2070295167344758
54984.0,0,1,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,3,11,0,61,2195,0,1,0,0,0,0,0,1,0,0,352,346,1,Married,Graduation,358,2,-0.6635613576878637,1.0030574183642584
42403.0,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,49,2359,0,1,0,0,0,0,0,0,0,1,39,36,0,Married,PhD,42,0,-2.338111577698208,-0.9546970627731992
55761.0,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,3,11,0,56,2225,0,0,0,1,0,0,0,1,0,0,152,120,1,Together,Graduation,184,0,-1.4616817499870187,0.11588070929347447
37292.0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,3,11,0,37,2596,0,0,0,1,0,0,0,1,0,0,394,328,0,Together,Graduation,460,2,-0.5998128456715109,1.6614212096708423
45576.0,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,3,11,1,75,2191,0,0,1,0,0,0,0,0,0,1,120,95,0,Single,PhD,145,0,-1.5898280549980257,-0.7010281433450254
70321.0,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,3,11,1,73,2688,0,0,0,1,0,0,0,1,0,0,1185,994,0,Together,Graduation,1376,1,3.3863423963499506,0.03558880189618105
58086.0,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,3,11,0,51,2684,1,0,0,0,0,0,0,0,0,1,777,762,0,Divorced,PhD,792,2,0.45028682337847936,1.802646389062228
81795.0,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,3,11,0,68,2770,0,1,0,0,0,0,0,1,0,0,1294,1206,0,Married,Graduation,1382,3,4.184505836785525,-1.7604916765385767
28389.0,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,3,11,0,73,2745,0,0,0,1,0,0,1,0,0,0,20,12,0,Together,Basic,28,0,-2.628214910600984,-1.0395975426608692
69901.0,0,1,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,3,11,0,51,2555,1,0,0,0,0,0,0,1,0,0,733,584,0,Divorced,Graduation,882,3,2.427082338936114,0.7303652549565944
80360.0,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,3,11,0,71,2642,0,1,0,0,0,0,0,0,0,1,2188,2145,3,Married,PhD,2231,1,3.1869324680047355,-0.43051069144163323
63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,1,59,2780,0,0,0,1,0,0,0,0,0,1,1080,1059,1,Together,PhD,1101,2,0.6205141016376533,1.4401597541049085
31859.0,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,40,2281,0,0,1,0,0,1,0,0,0,0,37,26,0,Single,2n Cycle,48,0,-2.3838243966162405,-1.036364180847546
51569.0,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,71,2661,0,0,0,0,1,0,0,0,0,1,433,399,1,Widow,PhD,467,2,-0.5947096762790524,1.719899028659181
16014.0,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,3,11,0,41,2628,0,0,1,0,0,0,1,0,0,0,31,24,0,Single,Basic,38,0,-2.5137464129579556,0.14045190093672735
41120.0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,3,11,0,52,2394,0,1,0,0,0,0,0,1,0,0,57,33,0,Married,Graduation,81,0,-2.0123700058392107,0.005570884789790235
39763.0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,3,11,1,49,2488,0,0,1,0,0,0,0,0,1,0,151,135,0,Single,Master,167,0,-1.7809867281257719,0.049852678708785854
38725.0,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,65,2209,0,1,0,0,0,0,0,0,0,1,40,35,0,Married,PhD,45,0,-2.3291738533828577,-0.48105170776949585
77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,3,11,0,48,2558,0,1,0,0,0,0,0,1,0,0,604,544,0,Married,Graduation,664,3,2.29694627572632,-0.2097358340953541
62905.0,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,56,2451,0,1,0,0,0,1,0,0,0,0,563,504,0,Married,2n Cycle,622,3,1.8323795920162012,-0.12589621661298372
13533.0,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,41,2635,1,0,0,0,0,1,0,0,0,0,31,14,0,Divorced,2n Cycle,48,0,-2.69319474318372,-0.377679957489666
59481.0,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,45,2408,0,0,0,1,0,0,0,1,0,0,403,345,0,Together,Graduation,461,2,0.4153124471388841,-0.35330325821526226
72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,43,2472,0,1,0,0,0,0,0,1,0,0,1023,973,0,Married,Graduation,1073,1,2.474912622697211,0.5505683201832164
21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,34,2454,0,1,0,0,0,1,0,0,0,0,44,33,0,Married,2n Cycle,55,0,-2.311684239284165,-0.4883768058620465
67131.0,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,64,2619,0,1,0,0,0,0,0,1,0,0,914,852,0,Married,Graduation,976,2,2.33844574242415,1.0169407129823254
36802.0,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,40,2172,0,0,1,0,0,0,0,0,0,1,19,18,0,Single,PhD,20,0,-2.5029776474331062,-0.9288633144145938
47808.0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,45,2411,0,1,0,0,0,0,0,0,1,0,152,80,1,Married,Master,224,0,-1.3841037121089401,0.029223561944254437
25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,46,2808,1,0,0,0,0,0,0,0,0,1,90,79,0,Divorced,PhD,101,0,-2.3145161159170606,0.08650326439555919
85431.0,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,68,2545,0,0,0,1,0,0,0,0,0,1,1112,1059,0,Together,PhD,1165,1,2.8019781418242404,-1.8149588949503281
42664.0,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,53,2262,0,1,0,0,0,0,0,1,0,0,24,24,0,Married,Graduation,24,0,-2.401562317440809,-0.9192297042538278
28973.0,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,43,2783,0,1,0,0,0,0,0,0,0,1,257,245,0,Married,PhD,269,0,-1.6265076944314056,0.3617423727640406
39435.0,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,47,2486,0,0,0,1,0,0,0,0,0,1,89,76,0,Together,PhD,102,0,-2.1166609459009162,-0.5875251573531485
65370.0,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,36,2491,0,1,0,0,0,1,0,0,0,0,432,403,0,Married,2n Cycle,461,3,1.4243635336960685,-1.2941649004071574
20194.0,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,41,2718,0,0,1,0,0,0,1,0,0,0,32,17,0,Single,Basic,47,0,-2.4976699960721174,-0.4542685241322253
42473.0,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,44,2291,0,0,1,0,0,0,0,0,0,1,119,94,0,Single,PhD,144,0,-1.8572298125373112,0.1368393511057706
64590.0,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,52,2782,0,1,0,0,0,0,0,1,0,0,1308,1278,0,Married,Graduation,1338,1,2.806220851204239,0.22822110072199592
71232.0,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,61,2372,0,0,0,1,0,0,0,1,0,0,900,883,0,Together,Graduation,917,2,1.441873380289243,1.5367280871938338
34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,49,2703,0,0,0,1,0,0,0,1,0,0,303,288,0,Together,Graduation,318,2,-1.140365169739718,1.2193443819950438
46904.0,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,53,2762,0,0,1,0,0,0,0,1,0,0,222,191,0,Single,Graduation,253,2,-1.3246872654218402,0.9875302687170966
49094.0,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,47,2805,0,1,0,0,0,0,0,1,0,0,433,364,0,Married,Graduation,502,2,-0.3590674511542019,1.8903649198624124
36075.0,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,37,2361,0,0,0,1,0,0,0,1,0,0,89,59,0,Together,Graduation,119,0,-2.0362257364820957,-0.6531913990967355
60839.0,1,1,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,41,2829,0,0,0,1,0,1,0,0,0,0,1122,994,0,Together,2n Cycle,1250,3,2.87558119865536,3.0519858978358743
82122.0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,58,2477,0,0,0,1,0,1,0,0,0,0,1282,1182,1,Together,2n Cycle,1382,1,3.562023720066692,-0.4205698740716407
34074.0,1,1,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,68,2510,0,0,0,1,0,0,0,1,0,0,188,121,1,Together,Graduation,255,0,-1.4814504298947244,1.089777775663429
28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,60,2539,0,1,0,0,0,0,0,0,1,0,23,3,0,Married,Master,43,0,-2.511172110328318,-0.9346441256440928
62535.0,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,65,2428,0,0,1,0,0,0,0,1,0,0,346,294,0,Single,Graduation,398,2,0.10460837382306587,-0.6172052659704235
36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,43,2233,0,0,1,0,0,0,0,0,1,0,67,58,0,Single,Master,76,0,-2.1933616183110143,-0.22312856566309322
63404.0,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,56,2182,0,0,0,1,0,0,0,1,0,0,885,868,1,Together,Graduation,902,2,0.36075168876276736,0.40853467034880203
78416.0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,44,2161,0,0,0,1,0,0,0,1,0,0,996,813,0,Together,Graduation,1179,3,3.7449018889568935,0.27772792829407444
75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,46,2782,0,0,0,1,0,0,0,1,0,0,1884,1847,1,Together,Graduation,1921,1,3.929556978147191,0.6853402752801128
59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,69,2586,0,0,0,1,0,0,0,0,1,0,149,113,0,Together,Master,185,0,-1.3760276016724788,0.013083771233868322
44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,69,2329,0,1,0,0,0,0,0,1,0,0,23,12,1,Married,Graduation,34,0,-2.295326302309074,-0.5732657050626618
7144.0,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,54,2363,0,0,1,0,0,0,0,0,0,1,125,-166,0,Single,PhD,416,2,0.5479683358109732,3.2377536313536335
90369.0,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,64,2221,0,1,0,0,0,0,0,1,0,0,1571,1554,0,Married,Graduation,1588,1,3.477741153088477,-2.2217060377762987
63159.0,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,46,2760,0,0,1,0,0,0,0,0,0,1,1760,1723,1,Single,PhD,1797,1,2.6836297472515183,-1.0497114411271316
46757.0,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,57,2749,0,0,1,0,0,0,0,0,0,1,1021,899,0,Single,PhD,1143,2,0.9584717906482421,1.9696746964034972
79734.0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,51,2160,0,1,0,0,0,0,0,0,1,0,897,880,1,Married,Master,914,1,0.8369249853277225,-0.46844529625844833
63207.0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,28,2684,0,0,0,1,0,0,0,1,0,0,1432,1362,1,Together,Graduation,1502,3,3.3935935253980736,-2.7538025228800755
72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,66,2659,1,0,0,0,0,0,0,1,0,0,1188,1038,0,Divorced,Graduation,1338,3,3.530119822437824,-0.4112954461959526
21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,37,2502,0,0,0,1,0,0,0,0,0,1,26,25,0,Together,PhD,27,0,-2.756094911649537,-0.9035195622245674
58582.0,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,38,2433,0,0,0,1,0,1,0,0,0,0,721,679,1,Together,2n Cycle,763,2,1.5861799988526826,0.44108646277096486
72282.0,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,69,2504,0,0,1,0,0,0,0,1,0,0,1178,1025,0,Single,Graduation,1331,3,3.5772145372822046,-0.6830333813259164
50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,64,2461,0,1,0,0,0,0,0,1,0,0,491,457,0,Married,Graduation,525,2,-0.20129522270137298,1.0697699970613246
32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,59,2173,0,0,0,1,0,0,0,0,0,1,8,7,0,Together,PhD,9,0,-2.696719195117983,-0.9940823538951121
62568.0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,58,2242,0,0,0,1,0,0,0,1,0,0,892,831,1,Together,Graduation,953,2,0.9619539783257721,0.09051151131304364
44635.0,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,49,2420,1,0,0,0,0,0,0,0,1,0,65,62,0,Divorced,Master,68,0,-2.2354070787559874,-0.3600512816510127
63967.0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,52,2483,0,1,0,0,0,0,0,1,0,0,720,558,0,Married,Graduation,882,3,2.301433944323258,0.49996802952796315
